id,ran_at,keyword,job_count,skill_counts,role_counts
fbf9cfe6bbc845aca5d35e735ec7c5fe,2025-11-03 00:00:00+00,Backend Engineer,307,"{""git"":16,""sql"":17,""linux"":13,""node.js"":18,""rabbitmq"":14,""webhooks"":24,""oauth 2.0"":16,""postgresql"":23,""backend caching"":9,""openapi / swagger"":10,""graphql subscriptions"":12}","{""api developer"":4,""backend engineer"":9,""database engineer"":4}"
05e3e7f02eed4729b38b57e6cca57c62,2025-11-02 00:00:00+00,UI/UX Intern,299,"{""git"":15,""sql"":15,""figma"":23,""linux"":10,""ux writing"":12,""motion design"":11,""design systems"":13,""usability testing"":14,""micro-interactions"":11,""responsive design principles"":19}","{""interns"":3,""ui/ux intern"":7,""graphic designer"":3,""product designer"":3}"
08cf443e43de4621837c92d198d0fef6,2025-11-02 00:00:00+00,Project Manager,282,"{""git"":12,""sql"":19,""okrs"":14,""linux"":10,""risk management"":9,""roadmap planning"":21,""product management"":10,""software estimation"":10,""technical leadership"":24,""stakeholder management"":22}","{""scrum master"":3,""project manager"":7,""business analyst"":3}"
08e1150265d14240b0d62b16e6517e40,2025-11-02 00:00:00+00,AI/ML Engineer,302,"{""git"":16,""rag"":20,""sql"":15,""linux"":10,""python"":21,""pytorch"":5,""langchain"":10,""tensorflow"":11,""machine learning"":9,""model fine-tuning"":14,""vector embeddings"":5,""speech recognition"":10,""large language models (llms)"":34}","{""ai engineer"":6,""ml engineer"":7,""data scientist"":2,""prompt engineer"":2}"
1ea2926a728145f8a43f1498d25a966c,2025-11-02 00:00:00+00,Cybersecurity Analyst,316,"{""git"":17,""sql"":20,""dast"":10,""sast"":13,""linux"":11,""devsecops"":15,""cloud security"":8,""threat modeling"":9,""zero trust architecture"":19,""compliance (iso 27001, soc 2, gdpr)"":16}","{""soc analyst"":4,""security analyst"":5,""security engineer"":3}"
4205d8c9630343a1a9e04a2603afa685,2025-11-02 00:00:00+00,Frontend Developer,301,"{""git"":18,""sql"":22,""vite"":17,""linux"":15,""react"":9,""next.js"":13,""zustand"":18,""tailwind"":25,""storybook"":20,""typescript"":9,""framer motion"":24,""redux toolkit"":26,""web performance optimization"":18}","{""ui engineer"":4,""react developer"":5,""frontend developer"":9}"
53ce6538d25d46f0a2585e2c4b4ee62e,2025-11-02 00:00:00+00,Backend Engineer,329,"{""git"":19,""sql"":21,""linux"":13,""node.js"":28,""rabbitmq"":10,""webhooks"":10,""oauth 2.0"":29,""postgresql"":25,""backend caching"":10,""openapi / swagger"":14,""graphql subscriptions"":10}","{""interns"":1,""api developer"":3,""backend engineer"":9,""database engineer"":3}"
5f6cf3dc27d941bca3d1ac1992128fdd,2025-11-02 00:00:00+00,Software Engineer,285,"{""ddd"":11,""git"":15,""sql"":21,""java"":27,""ci/cd"":19,""linux"":11,""react"":6,""docker"":22,""python"":8,""graphql"":23,""rest api"":12,""javascript"":11,""typescript"":7,""microservices"":10,""clean architecture"":21}","{""qa engineer"":2,""backend developer"":4,""software engineer"":8,""frontend developer"":3,""full stack developer"":4}"
ded1d6d0c8c5454cb9035a62bbfec083,2025-11-02 00:00:00+00,DevOps Engineer,273,"{""aws"":7,""git"":11,""slo"":12,""sql"":14,""azure"":17,""linux"":9,""argocd"":8,""docker"":11,""gitops"":12,""grafana"":28,""terraform"":26,""kubernetes"":14,""prometheus"":9,""cloud observability"":15,""incident management"":13}","{""interns"":4,""cloud engineer"":5,""devops engineer"":9,""platform engineer"":2,""site reliability engineer"":2}"
7fbafb0685e44347bc9fe1b8a4b84e06,2025-11-01 00:00:00+00,DevOps Engineer,331,"{""aws"":34,""git"":15,""slo"":14,""sql"":23,""azure"":11,""linux"":12,""argocd"":20,""docker"":10,""gitops"":5,""grafana"":12,""terraform"":31,""kubernetes"":12,""prometheus"":22,""cloud observability"":24,""incident management"":20}","{""cloud engineer"":5,""devops engineer"":8,""platform engineer"":2,""site reliability engineer"":3}"
83623cbc61b142dda1ea4552d91fb814,2025-11-01 00:00:00+00,UI/UX Intern,300,"{""git"":14,""sql"":16,""figma"":15,""linux"":13,""ux writing"":22,""motion design"":19,""design systems"":11,""usability testing"":31,""micro-interactions"":7,""responsive design principles"":8}","{""ui/ux intern"":10,""graphic designer"":5,""product designer"":2}"
8d4ec31c1936449294e2a3f9645d5973,2025-11-01 00:00:00+00,Backend Engineer,317,"{""git"":14,""sql"":23,""linux"":10,""node.js"":21,""rabbitmq"":17,""webhooks"":13,""oauth 2.0"":26,""postgresql"":13,""backend caching"":12,""openapi / swagger"":22,""graphql subscriptions"":22}","{""api developer"":4,""backend engineer"":8,""database engineer"":3}"
8e86ee4421084cf1a01efef212c95f7c,2025-11-01 00:00:00+00,AI/ML Engineer,295,"{""git"":13,""rag"":14,""sql"":22,""linux"":11,""python"":24,""pytorch"":31,""langchain"":28,""tensorflow"":24,""machine learning"":13,""model fine-tuning"":12,""vector embeddings"":11,""speech recognition"":11,""large language models (llms)"":6}","{""ai engineer"":4,""ml engineer"":6,""data scientist"":3,""prompt engineer"":2}"
af5591bc2bb44e23a982a0a4d2257480,2025-11-01 00:00:00+00,Project Manager,317,"{""git"":15,""sql"":18,""okrs"":25,""linux"":11,""risk management"":20,""roadmap planning"":12,""product management"":15,""software estimation"":22,""technical leadership"":12,""stakeholder management"":16}","{""scrum master"":4,""project manager"":6,""business analyst"":4}"
d2646bcc938942ca9a24c68224a85a2d,2025-11-01 00:00:00+00,Software Engineer,280,"{""ddd"":28,""git"":11,""sql"":16,""java"":9,""ci/cd"":7,""linux"":12,""react"":19,""docker"":7,""python"":15,""graphql"":12,""rest api"":9,""javascript"":10,""typescript"":14,""microservices"":17,""clean architecture"":17}","{""qa engineer"":2,""backend developer"":4,""software engineer"":7,""frontend developer"":4,""full stack developer"":4}"
d9032b5179f544e496cd267422fc452d,2025-11-01 00:00:00+00,Frontend Developer,313,"{""git"":14,""sql"":23,""vite"":19,""linux"":15,""react"":14,""next.js"":10,""zustand"":22,""tailwind"":17,""storybook"":15,""typescript"":23,""framer motion"":16,""redux toolkit"":21,""web performance optimization"":7}","{""ui engineer"":3,""react developer"":5,""frontend developer"":6}"
f7a4bd93a7714e798fc1bd48422554e8,2025-11-01 00:00:00+00,Cybersecurity Analyst,323,"{""git"":14,""sql"":19,""dast"":26,""sast"":24,""linux"":12,""devsecops"":14,""cloud security"":12,""threat modeling"":21,""zero trust architecture"":18,""compliance (iso 27001, soc 2, gdpr)"":29}","{""soc analyst"":4,""security analyst"":6,""security engineer"":4}"
0c0dd62861d043679860e3b3a2d4a0f0,2025-10-31 00:00:00+00,Software Engineer,288,"{""ddd"":17,""git"":14,""sql"":16,""java"":23,""ci/cd"":10,""linux"":12,""react"":15,""docker"":17,""python"":15,""graphql"":9,""rest api"":9,""javascript"":12,""typescript"":9,""microservices"":14,""clean architecture"":4}","{""qa engineer"":1,""backend developer"":2,""software engineer"":7,""frontend developer"":3,""full stack developer"":5}"
20da036e7cbd460292d1f67138f591b9,2025-10-31 00:00:00+00,Project Manager,305,"{""git"":17,""sql"":16,""okrs"":9,""linux"":15,""risk management"":17,""roadmap planning"":9,""product management"":29,""software estimation"":11,""technical leadership"":15,""stakeholder management"":15}","{""scrum master"":3,""project manager"":6,""business analyst"":3}"
5d39382bad724a5b98b31e6d354263a2,2025-10-31 00:00:00+00,UI/UX Intern,309,"{""git"":13,""sql"":23,""figma"":8,""linux"":14,""ux writing"":21,""motion design"":21,""design systems"":8,""usability testing"":22,""micro-interactions"":23,""responsive design principles"":29}","{""ui/ux intern"":7,""graphic designer"":5,""product designer"":1}"
81a64db57fe941fca74382f72450c3f2,2025-10-31 00:00:00+00,Backend Engineer,340,"{""git"":13,""sql"":24,""linux"":13,""node.js"":24,""rabbitmq"":10,""webhooks"":32,""oauth 2.0"":24,""postgresql"":18,""backend caching"":22,""openapi / swagger"":17,""graphql subscriptions"":11}","{""api developer"":5,""backend engineer"":9,""database engineer"":4}"
a99253f3582e4b90b80008d5bd4c01dd,2025-10-31 00:00:00+00,AI/ML Engineer,336,"{""git"":14,""rag"":14,""sql"":19,""linux"":15,""python"":9,""pytorch"":11,""langchain"":5,""tensorflow"":20,""machine learning"":24,""model fine-tuning"":24,""vector embeddings"":9,""speech recognition"":15,""large language models (llms)"":23}","{""ai engineer"":8,""ml engineer"":5,""data scientist"":3,""prompt engineer"":2}"
b1f339fc916048aaa021b61cad93ac8b,2025-10-31 00:00:00+00,DevOps Engineer,292,"{""aws"":21,""git"":17,""slo"":23,""sql"":20,""azure"":9,""linux"":10,""argocd"":19,""docker"":12,""gitops"":6,""grafana"":20,""terraform"":35,""kubernetes"":24,""prometheus"":11,""cloud observability"":17,""incident management"":11}","{""cloud engineer"":3,""devops engineer"":6,""platform engineer"":2,""site reliability engineer"":2}"
d13413546894413c8574006e681cb953,2025-10-31 00:00:00+00,Cybersecurity Analyst,325,"{""git"":19,""sql"":20,""dast"":8,""sast"":25,""linux"":13,""devsecops"":19,""cloud security"":8,""threat modeling"":11,""zero trust architecture"":13,""compliance (iso 27001, soc 2, gdpr)"":8}","{""soc analyst"":5,""security analyst"":6,""security engineer"":3}"
fe4ff90f536c40ea80acd5ec9246fe30,2025-10-31 00:00:00+00,Frontend Developer,324,"{""git"":15,""sql"":21,""vite"":25,""linux"":15,""react"":8,""next.js"":29,""zustand"":32,""tailwind"":9,""storybook"":10,""typescript"":24,""framer motion"":7,""redux toolkit"":15,""web performance optimization"":21}","{""ui engineer"":3,""react developer"":6,""frontend developer"":8}"
31bbdf24648d45dfadb1b7f6fc7bd078,2025-10-30 00:00:00+00,Software Engineer,268,"{""ddd"":16,""git"":11,""sql"":21,""java"":15,""ci/cd"":10,""linux"":11,""react"":5,""docker"":13,""python"":5,""graphql"":12,""rest api"":9,""javascript"":16,""typescript"":15,""microservices"":6,""clean architecture"":12}","{""qa engineer"":2,""backend developer"":3,""software engineer"":5,""frontend developer"":3,""full stack developer"":5}"
41125dd2592c4e83addc04bcf8ae2d0f,2025-10-30 00:00:00+00,Cybersecurity Analyst,330,"{""git"":16,""sql"":23,""dast"":12,""sast"":26,""linux"":15,""devsecops"":8,""cloud security"":24,""threat modeling"":7,""zero trust architecture"":7,""compliance (iso 27001, soc 2, gdpr)"":20}","{""soc analyst"":4,""security analyst"":9,""security engineer"":4}"
42b2c1e087ee4512a7fd936b6b148972,2025-10-30 00:00:00+00,UI/UX Intern,298,"{""git"":13,""sql"":21,""figma"":23,""linux"":14,""ux writing"":21,""motion design"":11,""design systems"":13,""usability testing"":20,""micro-interactions"":16,""responsive design principles"":12}","{""interns"":2,""ui/ux intern"":8,""graphic designer"":5,""product designer"":2}"
c4a40d711b434e99bc22c2aa1ec18809,2025-10-30 00:00:00+00,DevOps Engineer,310,"{""aws"":21,""git"":13,""slo"":16,""sql"":17,""azure"":21,""linux"":12,""argocd"":21,""docker"":20,""gitops"":27,""grafana"":27,""terraform"":15,""kubernetes"":9,""prometheus"":14,""cloud observability"":11,""incident management"":17}","{""cloud engineer"":5,""devops engineer"":8,""platform engineer"":3,""site reliability engineer"":3}"
cd922c91b4424a67ac43bb4810fcb2aa,2025-10-30 00:00:00+00,Frontend Developer,299,"{""git"":16,""sql"":19,""vite"":8,""linux"":9,""react"":23,""next.js"":14,""zustand"":25,""tailwind"":19,""storybook"":13,""typescript"":12,""framer motion"":6,""redux toolkit"":8,""web performance optimization"":7}","{""ui engineer"":3,""react developer"":4,""frontend developer"":6}"
cd9263308a4d43b69ca340feec03ea6a,2025-10-30 00:00:00+00,Backend Engineer,305,"{""git"":15,""sql"":18,""linux"":11,""node.js"":16,""rabbitmq"":7,""webhooks"":27,""oauth 2.0"":23,""postgresql"":18,""backend caching"":14,""openapi / swagger"":15,""graphql subscriptions"":15}","{""interns"":3,""api developer"":4,""backend engineer"":10,""database engineer"":3}"
cf18b501358d4c68985bc895310160ca,2025-10-30 00:00:00+00,Project Manager,296,"{""git"":11,""sql"":19,""okrs"":11,""linux"":12,""risk management"":9,""roadmap planning"":25,""product management"":15,""software estimation"":13,""technical leadership"":20,""stakeholder management"":22}","{""scrum master"":3,""project manager"":7,""business analyst"":5}"
f1946e9933024b5784462f6bb20c5d5d,2025-10-30 00:00:00+00,AI/ML Engineer,290,"{""git"":17,""rag"":7,""sql"":16,""linux"":14,""python"":13,""pytorch"":10,""langchain"":14,""tensorflow"":21,""machine learning"":20,""model fine-tuning"":8,""vector embeddings"":16,""speech recognition"":21,""large language models (llms)"":6}","{""interns"":2,""ai engineer"":5,""ml engineer"":5,""data scientist"":3,""prompt engineer"":2}"
464a9acc29e7462aa22819a7aa640cc3,2025-10-29 00:00:00+00,AI/ML Engineer,293,"{""git"":17,""rag"":22,""sql"":19,""linux"":14,""python"":16,""pytorch"":23,""langchain"":12,""tensorflow"":25,""machine learning"":15,""model fine-tuning"":11,""vector embeddings"":15,""speech recognition"":25,""large language models (llms)"":13}","{""ai engineer"":6,""ml engineer"":4,""data scientist"":3,""prompt engineer"":1}"
68d3dcf0239a40928df73ed210259280,2025-10-29 00:00:00+00,Software Engineer,273,"{""ddd"":18,""git"":11,""sql"":19,""java"":10,""ci/cd"":8,""linux"":9,""react"":8,""docker"":9,""python"":8,""graphql"":12,""rest api"":20,""javascript"":16,""typescript"":19,""microservices"":13,""clean architecture"":8}","{""interns"":4,""qa engineer"":1,""backend developer"":4,""software engineer"":6,""frontend developer"":3,""full stack developer"":4}"
82df879755b64abe957e1c99c4c9f69c,2025-10-29 00:00:00+00,Cybersecurity Analyst,305,"{""git"":13,""sql"":15,""dast"":25,""sast"":12,""linux"":12,""devsecops"":18,""cloud security"":15,""threat modeling"":15,""zero trust architecture"":18,""compliance (iso 27001, soc 2, gdpr)"":15}","{""soc analyst"":4,""security analyst"":6,""security engineer"":2}"
a2bc108580fd4cf68376ae336ac5e8ae,2025-10-29 00:00:00+00,DevOps Engineer,291,"{""aws"":15,""git"":17,""slo"":23,""sql"":20,""azure"":20,""linux"":13,""argocd"":22,""docker"":17,""gitops"":9,""grafana"":10,""terraform"":11,""kubernetes"":10,""prometheus"":12,""cloud observability"":18,""incident management"":8}","{""interns"":3,""cloud engineer"":4,""devops engineer"":8,""platform engineer"":2,""site reliability engineer"":3}"
b904dbbac9534ba089cb399c6cc22558,2025-10-29 00:00:00+00,Backend Engineer,293,"{""git"":16,""sql"":20,""linux"":11,""node.js"":6,""rabbitmq"":8,""webhooks"":11,""oauth 2.0"":11,""postgresql"":8,""backend caching"":22,""openapi / swagger"":17,""graphql subscriptions"":8}","{""interns"":2,""api developer"":4,""backend engineer"":5,""database engineer"":4}"
bb14193dda764421860e1b734798c269,2025-10-29 00:00:00+00,Frontend Developer,287,"{""git"":15,""sql"":18,""vite"":18,""linux"":12,""react"":14,""next.js"":13,""zustand"":24,""tailwind"":25,""storybook"":11,""typescript"":22,""framer motion"":7,""redux toolkit"":17,""web performance optimization"":11}","{""ui engineer"":2,""react developer"":3,""frontend developer"":6}"
bf42052b53f245fa9247eda6807e9dab,2025-10-29 00:00:00+00,Project Manager,300,"{""git"":18,""sql"":21,""okrs"":11,""linux"":15,""risk management"":25,""roadmap planning"":17,""product management"":7,""software estimation"":15,""technical leadership"":24,""stakeholder management"":25}","{""scrum master"":4,""project manager"":7,""business analyst"":3}"
fb5ca75a0a494f8db3d1659f34c72d7a,2025-10-29 00:00:00+00,UI/UX Intern,282,"{""git"":11,""sql"":14,""figma"":9,""linux"":12,""ux writing"":24,""motion design"":17,""design systems"":8,""usability testing"":24,""micro-interactions"":17,""responsive design principles"":18}","{""ui/ux intern"":6,""graphic designer"":3,""product designer"":2}"
2c467f0d828f46a3a1e7d475f0f7ebbf,2025-10-28 00:00:00+00,AI/ML Engineer,283,"{""git"":14,""rag"":23,""sql"":14,""linux"":14,""python"":19,""pytorch"":11,""langchain"":13,""tensorflow"":12,""machine learning"":9,""model fine-tuning"":22,""vector embeddings"":19,""speech recognition"":26,""large language models (llms)"":13}","{""ai engineer"":4,""ml engineer"":6,""data scientist"":2,""prompt engineer"":1}"
30547306cf6546468f5cb116e0c24da1,2025-10-28 00:00:00+00,Frontend Developer,293,"{""git"":17,""sql"":21,""vite"":12,""linux"":12,""react"":24,""next.js"":10,""zustand"":20,""tailwind"":24,""storybook"":7,""typescript"":15,""framer motion"":16,""redux toolkit"":15,""web performance optimization"":10}","{""ui engineer"":4,""react developer"":5,""frontend developer"":5}"
4590b048173843178ccde7b513a051d4,2025-10-28 00:00:00+00,DevOps Engineer,268,"{""aws"":20,""git"":10,""slo"":12,""sql"":19,""azure"":23,""linux"":9,""argocd"":7,""docker"":13,""gitops"":16,""grafana"":13,""terraform"":8,""kubernetes"":7,""prometheus"":20,""cloud observability"":17,""incident management"":20}","{""cloud engineer"":4,""devops engineer"":7,""platform engineer"":2,""site reliability engineer"":3}"
54f1b079451e4992b3759da24102d9d9,2025-10-28 00:00:00+00,Backend Engineer,301,"{""git"":17,""sql"":22,""linux"":13,""node.js"":19,""rabbitmq"":10,""webhooks"":19,""oauth 2.0"":21,""postgresql"":14,""backend caching"":13,""openapi / swagger"":21,""graphql subscriptions"":28}","{""interns"":4,""api developer"":4,""backend engineer"":6,""database engineer"":3}"
57477a1ab80149dd8ad067abccec9476,2025-10-28 00:00:00+00,Project Manager,329,"{""git"":18,""sql"":17,""okrs"":10,""linux"":11,""risk management"":6,""roadmap planning"":23,""product management"":12,""software estimation"":23,""technical leadership"":11,""stakeholder management"":20}","{""scrum master"":3,""project manager"":7,""business analyst"":5}"
9eff0a1d9fc540189be93d57866d39e3,2025-10-28 00:00:00+00,Cybersecurity Analyst,288,"{""git"":17,""sql"":21,""dast"":8,""sast"":10,""linux"":11,""devsecops"":12,""cloud security"":6,""threat modeling"":16,""zero trust architecture"":13,""compliance (iso 27001, soc 2, gdpr)"":14}","{""soc analyst"":4,""security analyst"":6,""security engineer"":3}"
b245cf92f55343a4a5b81d2599339393,2025-10-28 00:00:00+00,UI/UX Intern,281,"{""git"":14,""sql"":15,""figma"":15,""linux"":14,""ux writing"":17,""motion design"":17,""design systems"":7,""usability testing"":8,""micro-interactions"":23,""responsive design principles"":15}","{""interns"":4,""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
f52782c691a342189704b83fdbab2bfd,2025-10-28 00:00:00+00,Software Engineer,275,"{""ddd"":13,""git"":12,""sql"":14,""java"":12,""ci/cd"":13,""linux"":12,""react"":14,""docker"":14,""python"":21,""graphql"":18,""rest api"":8,""javascript"":17,""typescript"":9,""microservices"":13,""clean architecture"":20}","{""qa engineer"":2,""backend developer"":4,""software engineer"":8,""frontend developer"":3,""full stack developer"":4}"
10a57eecb0ee4ac0868c3e047a94ba53,2025-10-27 00:00:00+00,Frontend Developer,287,"{""git"":15,""sql"":16,""vite"":18,""linux"":11,""react"":13,""next.js"":19,""zustand"":9,""tailwind"":25,""storybook"":11,""typescript"":28,""framer motion"":24,""redux toolkit"":22,""web performance optimization"":13}","{""ui engineer"":3,""react developer"":3,""frontend developer"":7}"
454bc9efeff64f79a3c2373d1e42e139,2025-10-27 00:00:00+00,Cybersecurity Analyst,309,"{""git"":18,""sql"":15,""dast"":11,""sast"":11,""linux"":13,""devsecops"":7,""cloud security"":10,""threat modeling"":17,""zero trust architecture"":14,""compliance (iso 27001, soc 2, gdpr)"":15}","{""soc analyst"":6,""security analyst"":8,""security engineer"":3}"
5009935f2e4c4d89a41899a0e642088f,2025-10-27 00:00:00+00,Backend Engineer,328,"{""git"":14,""sql"":24,""linux"":13,""node.js"":14,""rabbitmq"":26,""webhooks"":18,""oauth 2.0"":7,""postgresql"":16,""backend caching"":10,""openapi / swagger"":19,""graphql subscriptions"":22}","{""interns"":3,""api developer"":3,""backend engineer"":6,""database engineer"":3}"
50cc6274d9ff4c9ca79d429e9d4c1271,2025-10-27 00:00:00+00,Software Engineer,267,"{""ddd"":19,""git"":15,""sql"":17,""java"":14,""ci/cd"":28,""linux"":12,""react"":17,""docker"":6,""python"":17,""graphql"":17,""rest api"":13,""javascript"":24,""typescript"":20,""microservices"":15,""clean architecture"":11}","{""interns"":3,""qa engineer"":2,""backend developer"":5,""software engineer"":8,""frontend developer"":3,""full stack developer"":5}"
52c0371749af4dd398379b613ba1cdd2,2025-10-27 00:00:00+00,Project Manager,284,"{""git"":16,""sql"":21,""okrs"":8,""linux"":13,""risk management"":6,""roadmap planning"":7,""product management"":11,""software estimation"":12,""technical leadership"":9,""stakeholder management"":13}","{""scrum master"":3,""project manager"":5,""business analyst"":3}"
d842214e7bd94068ad730179c48393d1,2025-10-27 00:00:00+00,UI/UX Intern,292,"{""git"":17,""sql"":18,""figma"":15,""linux"":12,""ux writing"":13,""motion design"":23,""design systems"":22,""usability testing"":5,""micro-interactions"":17,""responsive design principles"":18}","{""interns"":1,""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
f3c8b970dbea49d396926e6dc5d58736,2025-10-27 00:00:00+00,DevOps Engineer,282,"{""aws"":8,""git"":17,""slo"":19,""sql"":16,""azure"":13,""linux"":9,""argocd"":6,""docker"":27,""gitops"":16,""grafana"":14,""terraform"":9,""kubernetes"":5,""prometheus"":20,""cloud observability"":19,""incident management"":15}","{""cloud engineer"":5,""devops engineer"":6,""platform engineer"":2,""site reliability engineer"":3}"
fff8d35f6fd74602a7de6ee985b1b137,2025-10-27 00:00:00+00,AI/ML Engineer,277,"{""git"":17,""rag"":13,""sql"":14,""linux"":12,""python"":9,""pytorch"":15,""langchain"":4,""tensorflow"":17,""machine learning"":9,""model fine-tuning"":19,""vector embeddings"":11,""speech recognition"":5,""large language models (llms)"":11}","{""ai engineer"":5,""ml engineer"":5,""data scientist"":3,""prompt engineer"":2}"
3134e8e6749c4f839463e388d2992966,2025-10-26 00:00:00+00,Cybersecurity Analyst,312,"{""git"":15,""sql"":22,""dast"":14,""sast"":26,""linux"":10,""devsecops"":24,""cloud security"":17,""threat modeling"":5,""zero trust architecture"":21,""compliance (iso 27001, soc 2, gdpr)"":18}","{""soc analyst"":4,""security analyst"":8,""security engineer"":4}"
31adf6b8be5a4985af1d232ee1c4da2e,2025-10-26 00:00:00+00,Software Engineer,289,"{""ddd"":13,""git"":15,""sql"":19,""java"":22,""ci/cd"":14,""linux"":12,""react"":17,""docker"":28,""python"":24,""graphql"":16,""rest api"":20,""javascript"":8,""typescript"":18,""microservices"":9,""clean architecture"":10}","{""qa engineer"":2,""backend developer"":4,""software engineer"":9,""frontend developer"":3,""full stack developer"":5}"
34be1d0c52a440439a02b5424ff2f768,2025-10-26 00:00:00+00,Project Manager,306,"{""git"":14,""sql"":15,""okrs"":25,""linux"":10,""risk management"":27,""roadmap planning"":19,""product management"":17,""software estimation"":15,""technical leadership"":7,""stakeholder management"":22}","{""scrum master"":3,""project manager"":4,""business analyst"":5}"
6323a33b7b6a4fc8baaac3f40a414bb0,2025-10-26 00:00:00+00,Backend Engineer,318,"{""git"":16,""sql"":23,""linux"":10,""node.js"":19,""rabbitmq"":25,""webhooks"":26,""oauth 2.0"":25,""postgresql"":15,""backend caching"":7,""openapi / swagger"":10,""graphql subscriptions"":7}","{""interns"":4,""api developer"":4,""backend engineer"":8,""database engineer"":4}"
9b520dc7c37e4b3f925c18f811c8e499,2025-10-26 00:00:00+00,UI/UX Intern,270,"{""git"":11,""sql"":18,""figma"":11,""linux"":11,""ux writing"":14,""motion design"":9,""design systems"":9,""usability testing"":6,""micro-interactions"":13,""responsive design principles"":12}","{""ui/ux intern"":7,""graphic designer"":3,""product designer"":2}"
a478ad5a603643bb921949758a7bf44d,2025-10-26 00:00:00+00,AI/ML Engineer,326,"{""git"":13,""rag"":20,""sql"":24,""linux"":13,""python"":10,""pytorch"":5,""langchain"":9,""tensorflow"":28,""machine learning"":8,""model fine-tuning"":21,""vector embeddings"":9,""speech recognition"":19,""large language models (llms)"":13}","{""ai engineer"":8,""ml engineer"":5,""data scientist"":3,""prompt engineer"":2}"
b0047ac0f4a04ca1a10a9c69e65ffa9a,2025-10-26 00:00:00+00,Frontend Developer,304,"{""git"":12,""sql"":20,""vite"":25,""linux"":13,""react"":5,""next.js"":22,""zustand"":9,""tailwind"":23,""storybook"":18,""typescript"":8,""framer motion"":19,""redux toolkit"":10,""web performance optimization"":19}","{""ui engineer"":2,""react developer"":6,""frontend developer"":7}"
ca0cf203c12b49b79929493c70080aa1,2025-10-26 00:00:00+00,DevOps Engineer,277,"{""aws"":23,""git"":14,""slo"":21,""sql"":20,""azure"":17,""linux"":12,""argocd"":13,""docker"":20,""gitops"":4,""grafana"":13,""terraform"":8,""kubernetes"":22,""prometheus"":13,""cloud observability"":15,""incident management"":19}","{""cloud engineer"":5,""devops engineer"":4,""platform engineer"":2,""site reliability engineer"":2}"
06134a4f073246989ba7dcbe7f6e069e,2025-10-25 00:00:00+00,UI/UX Intern,309,"{""git"":14,""sql"":18,""figma"":17,""linux"":15,""ux writing"":23,""motion design"":7,""design systems"":22,""usability testing"":21,""micro-interactions"":18,""responsive design principles"":13}","{""ui/ux intern"":7,""graphic designer"":5,""product designer"":2}"
26ae25dcccb347889ef63fc913419aab,2025-10-25 00:00:00+00,Software Engineer,289,"{""ddd"":14,""git"":13,""sql"":22,""java"":20,""ci/cd"":15,""linux"":13,""react"":19,""docker"":14,""python"":20,""graphql"":18,""rest api"":15,""javascript"":9,""typescript"":18,""microservices"":18,""clean architecture"":18}","{""qa engineer"":2,""backend developer"":4,""software engineer"":9,""frontend developer"":4,""full stack developer"":5}"
77331fb03152416fa883680dd585d24b,2025-10-25 00:00:00+00,AI/ML Engineer,303,"{""git"":12,""rag"":24,""sql"":22,""linux"":10,""python"":21,""pytorch"":22,""langchain"":20,""tensorflow"":14,""machine learning"":7,""model fine-tuning"":20,""vector embeddings"":11,""speech recognition"":26,""large language models (llms)"":18}","{""ai engineer"":6,""ml engineer"":7,""data scientist"":3,""prompt engineer"":2}"
8ed07781f8214c6884365c9e80cf93ca,2025-10-25 00:00:00+00,Cybersecurity Analyst,336,"{""git"":19,""sql"":16,""dast"":16,""sast"":21,""linux"":11,""devsecops"":8,""cloud security"":14,""threat modeling"":21,""zero trust architecture"":9,""compliance (iso 27001, soc 2, gdpr)"":16}","{""soc analyst"":4,""security analyst"":7,""security engineer"":3}"
93aad87815454d819a9a0ac381d25d39,2025-10-25 00:00:00+00,Project Manager,286,"{""git"":17,""sql"":16,""okrs"":14,""linux"":13,""risk management"":18,""roadmap planning"":18,""product management"":11,""software estimation"":13,""technical leadership"":26,""stakeholder management"":22}","{""scrum master"":3,""project manager"":6,""business analyst"":4}"
c9956ee7681e4346baf7bbeea104a70f,2025-10-25 00:00:00+00,Backend Engineer,315,"{""git"":13,""sql"":19,""linux"":10,""node.js"":25,""rabbitmq"":12,""webhooks"":15,""oauth 2.0"":17,""postgresql"":6,""backend caching"":9,""openapi / swagger"":15,""graphql subscriptions"":6}","{""api developer"":5,""backend engineer"":8,""database engineer"":3}"
d2d3021ee8c6450a969cc5835b2951fb,2025-10-25 00:00:00+00,Frontend Developer,306,"{""git"":14,""sql"":19,""vite"":11,""linux"":10,""react"":10,""next.js"":18,""zustand"":17,""tailwind"":12,""storybook"":18,""typescript"":20,""framer motion"":10,""redux toolkit"":23,""web performance optimization"":10}","{""ui engineer"":3,""react developer"":5,""frontend developer"":7}"
da46522252f448a18b2cbf667066a7b7,2025-10-25 00:00:00+00,DevOps Engineer,296,"{""aws"":24,""git"":14,""slo"":15,""sql"":17,""azure"":14,""linux"":12,""argocd"":25,""docker"":12,""gitops"":7,""grafana"":8,""terraform"":20,""kubernetes"":9,""prometheus"":8,""cloud observability"":9,""incident management"":15}","{""interns"":1,""cloud engineer"":6,""devops engineer"":7,""platform engineer"":2,""site reliability engineer"":3}"
